CaseID,B3,ND2,B7_b,GH1,ppeducat,ppethm,weight_pop
701,0,2,1,2,4,1,13289.8954
702,0,3,1,1,2,1,20250.2455
703,1,3,1,1,2,1,22649.1151
704,0,3,1,2,2,1,15051.257
705,1,3,2,2,2,1,18951.9634
706,0,2,2,1,2,1,26646.7085
707,1,3,1,1,3,1,11650.3249
708,1,3,1,2,3,1,12575.9189
709,1,3,1,2,3,1,20308.8895
710,1,3,2,2,4,1,13090.7683
711,1,2,2,2,3,5,6458.2427
712,1,2,3,1,3,2,19186.8474
713,1,3,3,2,2,1,18413.5359
714,1,2,2,1,4,1,20481.7834
715,1,3,2,1,2,1,30155.2989
716,1,3,2,1,4,1,16302.7652
717,1,3,2,3,2,1,16258.6986
718,0,3,1,2,2,1,28104.2223
719,1,3,3,3,4,1,13090.7683
720,1,3,2,1,4,1,25685.9139
721,0,3,2,2,4,1,13289.8954
722,1,1,1,2,4,1,12868.1023
723,0,3,2,2,3,1,20985.1095
724,0,3,2,1,4,1,10512.3875
725,0,3,1,1,3,1,13992.7265
726,1,3,1,2,3,1,12233.8219
727,0,3,1,1,3,1,13854.684
728,1,3,1,1,3,5,7812.2905
729,0,3,1,1,3,1,21938.1087
730,1,4,1,1,3,1,36673.3913
731,1,3,2,2,4,1,13289.8954
732,1,1,2,2,3,1,12953.5659
733,0,3,2,2,4,1,8441.2201
734,1,3,1,2,3,1,20607.1795
735,0,3,1,1,3,1,20617.8134
736,0,3,1,2,1,1,11363.5124
737,1,3,2,2,4,4,21359.9716
738,1,3,3,1,1,1,23106.4839
739,1,3,2,1,2,1,22386.3929
740,1,3,2,1,4,1,21793.3678
741,1,3,1,4,4,1,10880.0038
742,1,2,2,1,3,1,18932.1979
743,1,2,2,2,3,2,16792.4194
744,1,3,2,1,2,2,23235.1701
745,0,3,2,4,2,1,19990.8188
746,1,3,2,2,4,1,11126.108
747,0,3,1,2,4,1,21793.3678
748,0,3,2,2,2,1,16258.6986
749,0,3,1,1,2,1,10912.2983
750,0,3,3,3,3,2,14379.058
751,0,3,2,1,3,1,20089.3827
752,1,2,2,3,4,1,22761.0793
753,0,3,2,1,4,1,21793.3678
754,0,3,1,2,2,1,29390.9838
755,1,2,2,1,4,1,33001.1091
756,0,3,1,1,4,1,19172.3238
757,1,3,2,2,4,4,13183.911
758,1,3,1,1,4,1,15092.0511
759,1,2,2,1,4,1,15882.4633
760,1,3,1,1,2,1,43767.0695
761,0,3,2,2,2,1,26275.2794
762,1,3,3,1,4,1,12517.6437
763,1,3,3,2,3,1,18393.4481
764,0,3,1,3,2,1,20273.4104
765,0,2,2,1,3,4,22901.1733
766,0,3,1,1,4,1,8441.2201
767,0,3,2,1,2,1,16098.9296
768,1,3,2,1,3,4,13303.576
769,0,3,1,2,4,1,20174.8978
770,1,3,2,2,2,1,16258.6986
771,0,2,1,4,3,1,15529.7006
772,0,2,1,2,1,1,28561.408
773,1,3,2,1,3,3,38232.2535
774,0,3,3,2,2,1,11057.2898
775,1,2,4,1,2,1,16639.2413
776,1,2,2,1,4,1,25685.9139
777,1,2,3,2,3,4,17385.9704
778,0,3,1,1,3,1,13294.827
779,0,3,1,1,1,1,22513.3702
780,1,3,2,1,3,2,17337.6567
781,1,3,2,1,4,1,21579.2115
782,1,2,2,1,2,2,26790.2868
783,1,3,3,1,4,1,16302.7652
784,0,3,2,1,3,1,14305.0933
785,0,3,1,2,2,1,15051.257
786,0,2,2,1,4,2,16899.1825
787,0,1,2,2,2,4,51771.4869
788,1,1,1,3,2,4,48089.8845
789,0,3,1,2,3,1,15564.4765
790,0,3,2,2,2,1,17339.9346
791,1,3,2,1,3,1,24037.7432
792,0,3,1,2,2,1,17704.7623
793,1,3,3,2,2,5,15751.3175
794,1,5,1,2,2,1,16860.3265
795,1,3,3,1,4,1,14001.9772
796,1,2,1,2,4,1,11421.6997
797,0,2,2,2,3,1,16524.1704
798,1,3,2,2,3,1,12953.5659
799,1,3,2,1,4,1,21304.4017
800,0,3,2,1,4,1,19677.1448
801,1,3,2,1,4,1,8349.6505
802,0,3,1,1,4,1,15346.3465
803,1,3,2,1,3,1,28438.1383
804,0,3,3,1,2,1,15483.2334
805,1,2,3,1,4,1,10870.7987
806,0,3,1,2,4,1,14052.8508
807,1,2,1,1,4,1,19483.7839
808,0,2,2,2,3,1,20383.6347
809,1,2,3,1,4,1,13090.7683
810,0,1,2,3,4,1,17147.0524
811,1,3,2,2,4,1,10151.1496
812,1,3,2,4,4,1,12641.8712
813,0,3,1,1,2,1,16258.6986
814,1,3,2,2,2,1,24619.3862
815,1,3,2,3,3,4,15555.9643
816,0,3,1,1,2,1,26275.2794
817,1,3,2,4,2,1,17477.1008
818,1,2,3,1,4,1,20174.8978
819,1,4,2,1,3,2,19379.5885
820,1,3,1,2,4,1,14001.9772
821,1,2,1,1,4,2,19799.3672
822,0,3,1,2,4,1,9019.476000000001
823,1,4,2,2,2,4,39421.2783
824,0,1,2,3,1,1,22926.0308
825,1,2,2,2,4,1,14140.9356
826,1,2,2,2,3,1,13992.7265
827,0,3,1,1,3,1,19475.5771
828,1,3,1,2,4,1,27746.4885
829,1,5,2,3,3,1,15297.0137
830,1,3,1,3,2,1,14715.7153
831,1,3,1,3,4,2,23897.4806
832,1,2,1,3,4,1,19697.4601
833,1,3,2,1,4,1,14140.9356
834,1,2,2,4,2,1,22386.3929
835,0,3,1,2,3,1,20617.8134
836,1,3,1,1,4,5,5516.4596
837,0,2,1,1,3,1,15464.7741
838,1,2,1,3,4,1,23056.0422
839,1,2,1,2,4,1,8476.6592
840,1,3,3,1,2,2,26314.6302
841,1,2,3,1,4,1,10305.5614
842,1,3,2,1,2,1,18018.9597
843,1,3,3,1,3,1,13325.3378
844,0,2,2,1,4,1,10512.3875
845,1,2,3,2,1,1,25495.9175
846,1,3,2,1,4,1,14001.9772
847,1,3,3,2,4,2,10953.9648
848,0,2,2,1,4,1,8476.6592
849,1,3,3,2,4,1,16142.5632
850,1,2,3,3,2,3,65437.1794
851,1,3,2,1,4,1,21344.2895
852,1,2,2,1,4,1,12517.6437
853,1,3,2,3,3,1,12233.8219
854,1,3,2,1,3,1,21112.1788
855,0,3,3,2,4,2,13663.5751
856,0,3,3,2,2,1,18213.077
857,1,1,2,1,4,1,20481.7834
858,0,2,1,2,2,1,21839.9714
859,1,2,2,2,4,1,7300.0882
860,1,3,1,2,4,1,21793.3678
861,1,3,2,2,2,1,17709.3186
862,1,2,2,1,4,1,23885.0138
863,1,3,2,1,3,1,18597.4579
864,1,3,2,1,3,4,17385.9704
865,0,3,2,1,4,1,20753.9244
866,1,1,2,1,4,1,9731.6919
867,1,3,2,2,3,2,19571.9153
868,0,1,1,3,4,1,11421.6997
869,0,3,2,2,2,1,16258.6986
870,0,3,2,1,4,1,8569.6217
871,0,2,2,2,4,1,11327.7607
872,1,5,2,3,2,2,17959.7067
873,1,1,1,2,2,1,31436.8015
874,1,3,3,1,4,1,26423.1086
875,0,3,2,2,4,1,13289.8954
876,1,3,2,1,4,5,3666.6386
877,1,3,2,2,4,1,13763.8121
878,0,3,1,2,2,2,26867.235
879,1,3,2,2,4,1,14001.9772
880,0,3,1,3,2,1,14861.7569
881,0,3,2,1,2,1,17477.1008
882,1,3,2,2,2,1,16389.9298
883,1,3,2,2,4,1,14140.9356
884,0,3,2,2,4,1,12153.1069
885,0,2,2,1,4,1,15644.4908
886,0,3,1,1,4,1,10870.7987
887,0,1,1,2,3,2,24490.8565
888,1,2,1,1,4,4,27194.7048
889,0,2,2,2,4,1,20220.9492
890,1,2,1,2,3,1,13577.5963
891,1,5,2,3,2,1,26351.7031
892,1,3,1,1,2,1,28501.5055
893,1,3,2,1,4,5,3666.6386
894,1,2,2,1,4,1,8833.618899999999
896,1,3,2,1,4,1,16142.5632
897,1,3,2,3,4,1,16329.0748
898,1,4,1,3,1,1,26430.9029
899,1,3,2,2,2,1,15051.257
900,0,2,2,2,4,1,34227.0913
901,1,3,1,2,4,3,19158.899
902,1,2,2,1,4,1,14001.9772
903,1,3,2,3,3,1,17516.1652
904,1,3,3,2,4,1,15882.4633
905,1,3,1,1,4,1,28993.6131
906,1,2,2,1,2,1,34363.1907
907,1,3,2,2,4,1,20481.7834
908,1,3,1,1,2,1,19284.4019
909,1,3,2,3,2,2,25053.0959
910,0,2,1,2,4,1,12868.1023
911,1,3,2,2,2,1,15051.257
912,0,3,1,2,4,1,13237.4213
913,1,3,1,4,3,4,15216.2834
914,0,2,3,1,4,1,20174.8978
915,1,5,2,1,2,1,19454.1777
916,0,3,1,1,4,1,13289.8954
917,1,3,1,1,4,1,16302.7652
918,1,1,3,2,4,1,14140.9356
919,0,3,2,3,4,1,16142.5632
920,1,2,3,4,2,4,38756.6837
921,0,2,2,2,4,1,10305.5614
922,1,3,2,1,3,1,19419.7496
923,0,1,1,2,3,5,4850.6726
924,1,3,2,1,4,4,19497.3383
925,0,3,2,2,4,1,7885.7157
926,1,3,1,2,3,1,20831.2133
927,1,2,2,1,2,1,17704.7623
928,0,3,1,2,3,1,24037.7432
929,1,3,1,1,4,1,21072.4714
930,1,3,3,3,2,1,18895.5798
931,1,3,2,2,2,1,15051.257
932,0,3,1,1,3,1,13577.5963
933,0,3,1,3,4,1,22146.0361
934,1,3,2,1,4,1,9118.3914
935,1,1,3,2,4,3,19158.899
936,0,3,1,2,4,1,10857.7405
937,0,3,2,2,2,1,17530.7834
938,0,3,1,2,2,1,18951.9634
939,1,3,2,2,4,1,16562.8515
940,0,3,1,3,2,1,22181.6458
941,1,3,2,4,4,2,25873.75
942,1,3,3,1,4,1,16302.7652
943,1,4,2,1,4,3,15005.8833
944,1,3,2,3,3,2,21788.6501
946,0,3,3,2,4,1,21793.3678
947,1,3,3,1,2,2,26603.2194
948,0,2,1,1,4,1,13289.8954
949,1,3,3,1,4,1,15321.6202
950,1,2,2,2,4,1,21793.3678
951,1,2,2,3,4,1,26076.629
952,1,3,2,2,4,1,26076.629
953,1,3,2,1,3,1,16705.3888
954,0,3,1,2,4,1,8349.6505
955,1,3,2,1,4,4,13652.0553
956,1,3,3,1,3,1,21037.9463
957,1,3,2,2,3,1,9969.6224
958,0,3,1,3,3,5,6529.0694
959,1,1,2,1,4,3,37592.4328
960,1,2,2,2,2,1,19240.2467
961,0,3,2,3,1,2,30631.25
962,0,3,2,1,4,1,25685.9139
963,1,3,1,4,2,1,22386.3929
964,1,2,3,2,4,1,13900.4068
965,0,3,1,1,4,1,17891.5561
966,1,3,2,1,3,1,32983.7615
967,1,5,1,1,3,5,6248.6671
968,0,5,1,3,3,1,33949.8661
969,1,3,3,1,2,4,41031.773
970,1,2,2,1,3,1,22224.632
971,0,5,1,3,2,1,19454.1777
972,1,3,1,2,3,1,13294.827
973,1,3,2,3,3,2,17337.6567
974,1,3,3,1,4,3,23502.2941
975,0,3,2,1,4,1,27746.4885
976,1,2,2,2,2,1,24377.4595
977,1,1,3,1,4,1,16142.5632
978,1,3,2,1,4,1,16302.7652
979,0,3,1,2,4,1,10965.4948
980,1,3,2,3,2,1,10021.0196
981,1,3,1,3,2,1,16024.5446
982,0,1,2,2,4,1,8930.844499999999
983,1,3,2,2,2,1,18800.2184
984,1,2,3,3,4,1,13289.8954
985,1,2,2,3,4,1,25590.4914
986,1,2,1,3,3,2,23065.793
987,0,3,2,2,2,1,16258.6986
988,0,2,1,2,2,1,20699.9577
989,1,3,1,1,3,1,13374.1585
990,1,3,1,1,2,1,17477.1008
991,0,3,2,1,3,5,5306.6151
992,1,3,3,1,3,1,15297.0137
993,0,3,1,3,1,1,21164.2081
994,0,2,2,1,4,1,10965.4948
995,1,3,1,1,2,1,31436.8015
996,0,3,1,2,2,1,21941.0214
997,1,3,2,2,3,1,15297.0137
998,1,2,1,2,3,1,15987.9468
999,1,1,3,2,4,1,8441.2201
1000,1,2,1,3,2,1,25178.8096
1001,0,3,1,3,3,1,16361.7927
1002,1,3,2,1,3,1,11773.2408
1003,1,3,1,1,2,1,22789.3308
1004,0,3,2,1,3,1,13577.5963
1005,1,2,2,1,4,1,21057.7269
1006,1,3,1,1,2,1,14981.7128
1007,1,5,2,3,2,2,26575.7818
1008,1,1,2,2,4,1,16733.4566
1009,0,3,1,1,2,1,24619.3862
1010,0,3,2,1,2,1,20051.2529
1011,1,3,3,3,2,1,16389.9298
1012,0,3,1,2,3,1,13854.684
1013,1,3,3,4,3,2,14322.7885
1014,0,2,1,2,4,1,10305.5614
1015,1,3,1,1,4,1,14140.9356
1016,0,2,2,2,4,1,13090.7683
1017,1,2,2,2,2,1,18596.2755
1018,1,3,1,1,1,1,26143.163
1019,1,3,2,1,3,1,20254.2492
1020,0,3,2,2,2,1,18746.3744
1021,1,1,1,3,1,1,34884.4048
1022,1,3,2,3,4,1,10739.5377
1023,1,3,2,2,3,1,25652.3835
1024,1,3,1,3,4,1,10857.7405
1025,1,3,2,2,4,1,20481.7834
1026,1,2,2,2,2,1,29155.6554
1027,1,3,1,1,4,1,20110.5171
1028,1,3,1,1,3,1,19612.475
1029,0,3,2,2,3,1,25652.3835
1030,1,3,2,1,3,1,18597.4579
1031,1,2,3,2,2,2,25301.7277
1032,1,3,3,2,2,1,14861.7569
1033,0,3,1,2,4,1,8441.2201
1034,1,2,3,2,4,1,14140.9356
1035,0,3,1,1,4,1,8569.6217
1036,1,3,2,2,4,1,14140.9356
1037,1,2,1,2,2,1,16098.9296
1038,1,3,2,2,4,1,9118.3914
1039,1,1,2,2,4,1,15092.0511
1040,1,2,2,2,4,1,17443.7602
1041,0,2,1,4,3,2,15848.0113
1042,0,3,1,4,2,2,30065.2488
1043,0,3,1,1,3,1,23413.66
1044,1,3,3,1,3,1,20089.3827
1045,1,3,1,2,4,3,16871.2531
1046,0,2,1,2,1,1,20824.3129
1047,1,2,2,3,4,1,35648.5231
1049,0,2,1,1,3,2,15692.2781
1050,0,2,2,1,3,1,15529.7006
1051,0,3,2,2,4,1,27473.8328
1052,0,3,2,2,2,1,16098.9296
1053,0,3,1,1,3,1,25577.0393
1054,1,2,2,1,3,1,11325.2852
1055,1,3,2,1,3,2,19830.3597
1056,1,1,3,2,4,1,14140.9356
1057,0,3,1,2,4,1,10151.1496
1058,0,3,1,1,3,1,15297.0137
1059,1,3,3,2,2,1,21612.2715
1060,1,1,2,2,3,1,11072.8075
1061,1,3,3,1,2,1,26275.2794
1062,0,1,1,2,4,1,14001.9772
1063,1,2,2,3,3,1,13374.1585
1064,1,3,2,1,3,1,30998.7086
1065,0,3,1,1,4,1,12038.9121
1066,0,3,3,2,2,1,17404.0326
1067,1,2,2,1,4,1,16899.5227
1068,1,3,2,4,3,1,21938.1087
1069,1,3,2,2,4,1,13900.4068
1070,0,3,2,1,3,1,18393.4481
1071,0,3,1,3,2,1,17477.1008
1072,1,3,2,1,2,5,18584.3663
1073,1,3,2,2,3,1,13577.5963
1074,0,3,2,2,4,1,13526.6483
1075,1,5,3,4,2,2,23422.7116
1076,1,2,3,2,3,2,14537.3185
1077,0,2,3,1,4,2,20524.1167
1078,0,3,1,1,4,1,15321.6202
1079,0,3,1,2,3,4,20887.9587
1080,1,5,2,2,2,1,9870.8712
1081,0,3,2,1,3,1,14146.183
1082,1,2,1,1,4,1,16899.5227
1083,1,4,2,2,4,1,15644.4908
1084,1,3,1,2,4,1,13289.8954
1085,1,3,3,2,2,1,16389.9298
1086,1,3,2,2,2,1,23137.7242
1087,0,3,1,1,2,1,16389.9298
1088,1,3,1,1,3,2,16976.5798
1089,0,3,2,3,2,1,18615.4748
1090,1,3,3,1,4,1,10965.4948
1091,0,4,1,2,3,1,16524.1704
1092,1,3,3,2,4,1,15321.6202
1093,1,2,2,2,4,4,21087.9537
1094,0,2,3,2,3,1,13992.7265
1095,0,3,1,1,3,1,13294.827
1096,1,2,2,2,3,2,14681.5897
1097,1,3,1,2,2,4,27871.4452
1098,0,3,1,2,3,1,25652.3835
1099,1,3,1,1,3,3,23714.9987
1100,1,3,1,1,3,4,26476.8408
1101,0,3,1,2,4,1,13207.1118
1102,1,3,2,1,3,1,21938.1087
1103,0,1,1,3,3,1,15297.0137
1104,0,1,2,1,4,1,18215.8346
1105,1,1,2,1,3,1,30998.7086
1106,1,3,3,2,3,1,24347.811
1107,1,3,3,3,4,3,18833.0177
1108,1,2,1,3,3,1,13613.6049
1109,1,3,2,2,4,1,20481.7834
1110,1,3,2,3,4,1,23922.6348
1111,1,2,2,1,4,1,16562.8515
1112,1,3,2,1,3,2,19186.8474
1113,0,2,2,3,2,1,15280.2056
1114,0,3,1,1,2,1,17704.7623
1115,0,3,2,1,4,1,16562.8515
1116,0,3,1,2,4,1,10305.5614
1117,1,3,3,2,4,3,12354.0864
1118,1,2,2,2,4,1,26883.5313
1119,0,3,1,1,2,1,20050.4706
1120,1,3,1,1,3,1,16524.1704
1121,1,3,3,3,4,1,13431.1949
1122,1,3,1,2,2,1,17215.2353
1123,1,3,2,2,3,1,15700.0129
1124,1,3,2,4,4,1,20850.7995
1125,0,3,1,1,2,1,22794.1003
1126,1,2,3,1,4,5,6065.2027
1127,1,3,2,2,4,2,13186.4986
1128,1,3,2,1,3,1,32347.7257
1129,0,3,2,2,3,1,18597.4579
1130,1,3,2,1,3,1,11497.5571
1131,1,3,3,1,3,2,44011.0774
1132,1,3,1,1,3,1,15700.0129
1133,1,3,2,2,4,1,14140.9356
1134,1,3,1,2,4,1,8569.6217
1135,0,1,3,1,4,1,21304.4017
1136,1,2,3,1,2,4,40459.8301
1137,1,2,2,1,4,1,10305.5614
1138,1,3,2,2,3,3,25090.5633
1139,1,3,2,1,4,4,10747.4283
1140,0,5,1,2,2,1,15051.257
1141,0,3,2,2,3,1,15297.0137
1142,0,3,2,1,3,1,13577.5963
1143,1,3,2,2,3,1,14305.0933
1144,0,3,1,1,4,1,10398.3501
1145,1,3,2,1,4,1,12641.8712
1146,1,2,3,2,4,1,26883.5313
1147,0,2,2,1,3,1,13471.4751
1148,0,3,1,1,2,1,19240.2467
1149,0,3,1,1,3,1,19208.3366
1150,1,2,2,3,4,1,13289.8954
1151,1,2,2,1,4,5,4282.3836
1152,1,3,2,3,1,4,38604.0004
1153,1,3,3,2,4,3,29526.8252
1154,1,5,1,1,2,4,29364.8165
1155,0,3,1,1,4,1,9019.476000000001
1156,1,3,1,2,2,1,23676.0719
1157,0,2,2,2,2,1,16183.5754
1158,1,3,2,3,2,1,14861.7569
1159,0,3,1,4,3,1,28231.1125
1160,1,3,1,1,3,1,18432.1427
1161,1,3,3,1,3,1,36673.3913
1162,1,2,3,2,4,1,13289.8954
1163,1,2,3,1,4,1,13090.7683
1164,0,3,1,2,2,1,15923.6687
1165,1,3,2,2,2,1,31436.8015
1166,1,3,2,2,4,1,13063.8424
1167,1,1,1,3,3,4,22652.7435
1168,1,3,2,2,4,1,11248.1266
1169,1,3,2,2,4,1,12868.1023
1170,1,1,2,1,4,1,17697.4702
1171,1,3,2,1,4,1,8930.844499999999
1172,0,3,1,4,3,1,18217.7819
1173,0,3,1,1,2,1,24377.4595
1174,1,3,2,3,2,1,27052.0386
1175,1,2,1,4,3,1,16488.8777
1176,1,3,1,2,2,1,20051.2529
1177,1,3,2,1,4,1,16899.5227
1178,1,3,2,1,1,2,53669.4499
1179,1,3,2,1,4,1,30547.111
1180,0,3,1,2,3,1,20891.7618
1181,0,2,1,1,1,1,34884.4048
1182,1,3,3,1,4,2,16899.1825
1183,1,3,2,2,4,1,13063.8424
1184,1,3,2,1,4,1,19152.5501
1185,1,5,2,4,3,4,24223.4701
1186,0,2,1,1,4,1,10965.4948
1187,0,3,1,1,2,1,15209.6036
1188,1,3,1,4,4,1,15116.4069
1189,0,3,2,2,4,4,21359.9716
1190,1,3,2,1,4,1,16733.4566
1191,1,4,2,2,2,1,18596.2755
1192,1,2,3,2,4,3,15652.6704
1193,0,3,3,3,3,2,15848.0113
1194,0,3,1,2,1,1,23153.5532
1195,1,2,2,1,2,1,26324.5249
1196,0,2,1,2,2,1,23130.0677
1197,0,2,1,1,4,1,29378.8506
1198,0,2,1,1,4,3,34487.2046
1199,0,3,1,2,4,1,14140.9356
1200,1,3,2,2,4,1,13289.8954
1201,0,1,2,1,3,2,19359.601
1202,1,2,2,1,4,3,30357.1133
1203,0,2,2,1,2,1,22791.0437
1204,0,3,2,2,4,1,10965.4948
1205,1,3,2,2,3,1,12225.0555
1206,1,2,3,2,2,1,17782.6816
1207,1,3,3,1,3,1,13704.3897
1208,0,2,2,3,2,1,15280.2056
1209,0,2,2,1,4,1,13900.4068
1210,0,4,3,2,3,5,7118.1817
1211,0,3,2,3,3,1,16524.1704
1212,1,3,2,3,2,1,27915.8355
1213,1,2,3,1,3,1,15748.3939
1214,1,3,3,3,4,1,18695.7299
1215,1,5,1,2,2,1,15051.257
1216,1,2,2,2,4,3,31417.6236
1217,1,2,2,2,4,1,10305.5614
1218,1,3,2,1,3,1,36673.3913
1219,0,2,2,2,3,1,16541.2304
1220,1,3,1,1,3,1,19891.9709
1221,0,3,1,1,4,1,23922.6348
1222,0,3,1,2,4,2,12328.3588
1223,1,3,1,1,4,1,11881.0489
1224,1,3,1,2,3,1,25906.9628
1225,1,3,3,1,4,1,19493.8887
1226,1,3,2,1,4,1,13090.7683
1227,0,3,1,1,3,5,5468.863
1228,1,2,2,1,4,1,13431.1949
1229,1,2,2,3,4,5,4224.7247
1230,1,3,2,1,4,1,13090.7683
1231,1,3,2,3,2,2,28972.5613
1232,1,1,1,2,4,1,8476.6592
1233,1,3,1,1,3,1,16661.2135
1234,0,3,1,1,1,1,25060.1692
1235,0,2,2,2,4,1,9831.7765
1236,1,2,2,3,4,3,16465.682
1237,1,3,1,2,2,1,24619.3862
1238,0,3,2,3,4,1,25685.9139
1239,1,3,2,3,1,3,61447.0711
1240,0,3,2,2,4,1,10965.4948
1241,0,3,2,3,4,1,10440.3513
1242,1,3,2,3,2,4,32228.2411
1243,1,3,3,1,3,1,24347.811
1244,0,3,1,2,2,1,16098.9296
1245,1,3,2,1,3,1,15464.7741
1246,0,1,1,1,3,1,10509.691
1247,0,3,1,3,2,1,17215.2353
1248,0,3,1,2,4,1,8349.6505
1249,1,3,2,1,4,4,14160.692
1250,1,3,1,3,4,1,16899.5227
1251,1,2,2,1,4,4,21359.9716
1252,1,3,1,3,3,1,13076.0047
1253,0,3,2,3,4,1,14001.9772
1254,0,2,2,1,4,1,21579.2115
1255,1,3,3,1,4,1,13900.4068
1256,0,1,1,2,2,1,13295.6484
1257,0,3,1,2,1,1,22611.7255
1258,1,3,1,1,2,1,19990.8188
1259,0,3,3,1,4,5,6197.1492
1260,0,2,3,2,4,1,14001.9772
1261,1,2,2,3,3,3,33378.9496
1262,0,3,1,2,2,1,22142.6835
1263,0,2,1,1,2,1,18413.5359
1264,1,3,1,3,3,2,13420.1527
1265,1,3,1,2,3,1,15987.9468
1266,1,3,2,1,4,1,14052.8508
1267,1,3,2,2,3,1,16705.3888
1268,1,3,3,2,4,1,19917.9717
1269,1,2,3,2,2,1,21247.9149
1270,1,2,1,3,1,1,12908.7156
1271,1,2,3,1,4,1,9118.3914
1272,0,3,2,1,4,1,15926.0796
1273,1,3,2,1,2,1,19031.5304
1274,1,3,2,2,2,1,15051.257
1275,1,3,1,2,4,1,14052.8508
1276,1,3,2,3,2,4,45195.7038
1277,1,3,2,2,4,1,13090.7683
1278,1,3,2,1,4,1,14140.9356
1279,1,3,2,1,3,2,18558.9973
1280,0,2,3,2,3,4,14300.5259
1281,0,3,1,1,4,1,21515.8307
1282,1,3,2,3,2,1,23862.6704
1283,1,1,3,1,4,1,8833.618899999999
1284,1,3,3,1,2,2,32676.1479
1285,0,3,1,2,4,3,18833.0177
1286,0,2,3,2,4,1,13914.758
1287,1,3,1,2,3,1,13855.2246
1288,0,3,1,3,2,1,19031.5304
1289,1,3,1,1,3,1,24037.7432
1290,0,2,2,2,4,2,26467.5892
1291,1,3,2,1,4,2,26467.5892
1292,0,3,1,1,3,1,15987.9468
1293,1,3,2,2,2,1,17215.2353
1294,0,3,1,1,3,1,24037.7432
1295,0,3,1,2,3,2,23305.2923
1296,0,2,2,1,4,1,12790.5886
1297,1,3,2,2,3,1,13758.0015
1298,1,3,1,2,4,1,9118.3914
1299,0,3,1,1,3,1,13294.827
1300,0,3,1,1,2,1,26275.2794
1301,1,3,3,2,3,1,25906.9628
1302,1,3,2,1,4,2,18328.9802
1303,1,3,2,2,1,1,24319.4371
1305,0,3,1,1,3,1,13150.606
1306,1,5,3,2,3,2,15545.3415
1307,0,2,1,3,3,1,25227.6041
1308,1,3,3,2,4,1,7300.0882
1309,0,1,1,3,4,1,21369.1931
1310,0,2,2,2,3,5,7379.1223
1311,0,3,2,2,3,1,20617.8134
1312,1,3,2,2,2,1,31436.8015
1313,1,3,3,3,4,1,15092.0511
1314,0,3,2,1,3,1,23769.8113
1315,0,3,1,2,3,1,13465.9258
1316,1,2,2,1,3,1,21722.5301
1317,0,3,2,1,4,1,13900.4068
1318,0,3,2,2,4,1,7411.1317
1319,1,3,3,2,2,1,16098.9296
1320,0,3,1,2,4,1,16383.1793
1321,0,1,2,3,3,5,5646.4329
1322,0,3,1,2,3,1,12933.6528
1323,1,3,3,2,2,2,25301.7277
1324,1,3,2,2,2,1,18615.4748
1325,1,2,3,1,3,4,21846.0455
1326,0,3,1,4,2,1,29155.6554
1327,1,3,1,3,3,2,19379.5885
1328,0,1,2,1,4,5,6780.6478
1329,1,3,2,2,4,1,20174.8978
1330,1,1,3,2,4,1,13063.8424
1331,0,1,2,2,4,1,10857.7405
1332,0,2,2,1,4,1,27746.4885
1333,1,3,1,2,2,1,17668.7699
1334,0,2,1,1,3,1,14447.0598
1335,0,3,1,2,4,1,14140.9356
1336,0,2,3,2,3,1,23982.9993
1337,1,3,1,1,4,1,14140.9356
1338,0,1,2,2,1,1,19982.8186
1339,1,2,3,2,4,1,10880.0038
1340,1,3,3,2,4,1,10999.7526
1341,1,2,3,2,4,1,13289.8954
1342,1,2,2,2,3,1,20308.8895
1343,1,2,3,2,4,1,8441.2201
1344,1,3,2,2,2,1,15280.2056
1345,1,2,2,4,2,1,16258.6986
1346,1,3,2,2,3,1,12225.0555
1347,1,1,2,1,3,1,20089.3827
1348,1,1,4,1,4,1,8569.6217
1349,1,3,1,2,4,1,17335.102
1350,0,3,2,2,4,4,15978.5584
1351,1,3,2,1,3,1,15700.0129
1352,1,3,2,1,4,1,12868.1023
1353,1,2,1,2,3,1,31995.5724
1354,1,2,1,1,4,1,20481.7834
1355,1,3,1,1,4,1,15346.3465
1357,1,3,2,2,4,1,13914.758
1358,1,3,3,1,3,1,21654.1543
1359,0,2,1,2,4,1,21793.3678
1360,1,3,2,1,3,1,15297.0137
1361,0,3,1,1,4,1,21515.8307
1362,1,3,2,2,4,1,12868.1023
1363,0,5,2,3,2,1,17404.0326
1364,0,3,2,1,4,1,14140.9356
1365,1,3,2,3,4,3,14242.7471
1366,1,3,1,3,4,1,9028.787899999999
1367,1,3,2,2,2,1,20271.1524
1368,1,4,2,2,3,2,19359.601
1369,1,2,4,3,4,1,10409.0856
1370,1,3,2,1,4,1,19917.9717
1371,1,3,1,3,2,1,18921.4246
1372,1,3,2,1,2,1,24099.4882
1373,0,3,1,1,2,1,15483.2334
1374,1,1,1,1,4,1,15321.6202
1375,0,3,1,1,2,1,37119.8736
1376,1,3,1,2,2,2,23127.8122
1377,0,3,1,3,4,1,12868.1023
1378,0,1,1,1,3,4,16667.5613
1379,1,3,2,1,4,1,8569.6217
1380,1,3,1,1,4,1,19493.8887
1381,1,3,1,3,4,5,4941.5671
1382,0,2,2,2,4,1,16733.4566
1383,1,1,2,1,4,3,15652.6704
1384,0,2,2,1,2,1,16389.9298
1385,1,3,3,1,4,5,4399.7194
